,Actual_OFI,FNN_Model_OFI,actual_signal,FNN_signal
1192,-0.8911968348170128,-0.9,SELL,SELL
1193,-0.78239608801956,-0.5760312,SELL,SELL
1194,1.0,0.9770193,BUY,BUY
1195,-0.9897807110921865,-0.9,SELL,SELL
1196,-0.7249283667621776,-0.353621,SELL,SELL
1197,-0.7015590200445434,-0.31846285,SELL,SELL
1198,-0.9418282548476454,-0.9,SELL,SELL
1199,-0.6551724137931034,-0.65465355,SELL,SELL
1200,0.34615384615384615,0.33984357,BUY,BUY
1201,-0.2,-0.21315421,SELL,SELL
1202,-1.0,-0.9950447,SELL,SELL
1203,1.0,0.9,BUY,BUY
1204,0.8377714051618189,0.9,BUY,BUY
1205,-0.625,-0.64735186,SELL,SELL
1206,1.0,0.9522312,BUY,BUY
1207,0.9574468085106383,0.9,BUY,BUY
1208,0.15384615384615385,0.12647015,BUY,BUY
1209,0.0,-0.053724725,HOLD,SELL
1210,0.9932885906040269,0.9,BUY,BUY
1211,0.9938524590163934,0.9,BUY,BUY
1212,0.9914273467638234,0.9,BUY,BUY
1213,0.969309462915601,0.9,BUY,BUY
1214,-0.3949936359779381,-0.9,SELL,SELL
1215,0.9815708644142168,0.9,BUY,BUY
1216,-1.0,-0.85149527,SELL,SELL
1217,-0.9859154929577465,-0.9,SELL,SELL
1218,-0.9734582357533177,-0.9,SELL,SELL
1219,0.9354838709677419,0.9,BUY,BUY
1220,0.9936758893280633,0.9,BUY,BUY
1221,0.3333333333333333,0.35801905,BUY,BUY
1222,0.0,-0.00515832,HOLD,SELL
1223,-0.3333333333333333,-0.35809052,SELL,SELL
1224,-0.043478260869565216,-0.034097448,SELL,SELL
1225,1.0,0.9,BUY,BUY
1226,-0.9611650485436893,-0.9,SELL,SELL
1227,-0.9821428571428571,-0.9,SELL,SELL
1228,0.9792611795204148,0.9,BUY,BUY
1229,0.9913269731136166,0.9,BUY,BUY
1230,0.4,0.42718554,BUY,BUY
1231,0.47692307692307695,0.47547507,BUY,BUY
1232,-1.0,-0.88248116,SELL,SELL
1233,-0.9780033840947546,-0.9,SELL,SELL
1234,-0.08,-0.052762643,SELL,SELL
1235,-0.4444444444444444,-0.43561465,SELL,SELL
1236,-0.18181818181818182,-0.22958602,SELL,SELL
1237,0.9838323353293413,0.9,BUY,BUY
1238,0.9393183707398172,0.9,BUY,BUY
1239,0.23943661971830985,0.2295417,BUY,BUY
1240,-0.9431664411366711,-0.9,SELL,SELL
1241,-1.0,-0.9,SELL,SELL
1242,-0.9541984732824428,-0.9,SELL,SELL
1243,0.3333333333333333,0.3306905,BUY,BUY
1244,1.0,0.9881177,BUY,BUY
1245,1.0,0.9729459,BUY,BUY
1246,0.9817302525523912,0.9,BUY,BUY
1247,0.9555555555555556,0.9,BUY,BUY
1248,1.0,0.9863074,BUY,BUY
1249,-0.9726027397260274,-0.9,SELL,SELL
1250,-1.0,-0.9,SELL,SELL
1251,0.3684210526315789,0.40626657,BUY,BUY
1252,0.9737783075089392,0.9,BUY,BUY
1253,-0.3333333333333333,-0.3136282,SELL,SELL
1254,0.1794871794871795,0.15662734,BUY,BUY
1255,-0.983402489626556,-0.9,SELL,SELL
1256,0.9762845849802372,0.9,BUY,BUY
1257,0.9705882352941176,0.9,BUY,BUY
1258,-0.98,-0.9,SELL,SELL
1259,-0.9616548940464178,-0.9,SELL,SELL
1260,-0.058823529411764705,-0.06419997,SELL,SELL
1261,1.0,0.9,BUY,BUY
1262,0.9926082365364308,0.9,BUY,BUY
1263,1.0,0.95043725,BUY,BUY
1264,-1.0,-0.9,SELL,SELL
1265,-0.9922480620155039,-0.9,SELL,SELL
1266,0.6190476190476191,0.6282739,BUY,BUY
1267,0.9688473520249221,0.9,BUY,BUY
1268,0.7692307692307693,0.7582259,BUY,BUY
1269,0.2631578947368421,0.2880888,BUY,BUY
1270,0.9987456883035434,0.9,BUY,BUY
1271,0.0,0.0007958263,HOLD,BUY
1272,1.0,0.9,BUY,BUY
1273,0.9840796019900497,0.9,BUY,BUY
1274,0.0,-0.0036755353,HOLD,SELL
1275,0.25,0.23413669,BUY,BUY
1276,1.0,0.9,BUY,BUY
1277,1.0,0.9378834,BUY,BUY
1278,1.0,0.9,BUY,BUY
1279,-1.0,-0.9715799,SELL,SELL
1280,0.9776456599286564,0.9,BUY,BUY
1281,1.0,0.9414704,BUY,BUY
1282,0.5806451612903226,0.5608027,BUY,BUY
1283,-0.9533333333333334,-0.9,SELL,SELL
1284,-0.9754601226993865,-0.9,SELL,SELL
1285,-0.39325842696629215,-0.9119916,SELL,SELL
1286,-1.0,-0.9,SELL,SELL
1287,1.0,0.9,BUY,BUY
1288,0.958974358974359,0.9,BUY,BUY
1289,-0.6,-0.5964252,SELL,SELL
1290,-0.9934985778138968,-0.9,SELL,SELL
1291,-0.8745896257386737,-0.9,SELL,SELL
1292,-0.9090909090909091,-0.9,SELL,SELL
1293,0.9719101123595506,0.9,BUY,BUY
1294,0.2857142857142857,0.30950505,BUY,BUY
1295,0.9766871165644172,0.9,BUY,BUY
1296,-0.52,-0.5051286,SELL,SELL
1297,-1.0,-0.93781817,SELL,SELL
1298,-0.11466372657111357,0.9,SELL,BUY
1299,-1.0,-0.9,SELL,SELL
1300,-0.9743589743589743,-0.9,SELL,SELL
1301,-0.9322033898305084,-0.9,SELL,SELL
1302,1.0,0.9719595,BUY,BUY
1303,-1.0,-0.9,SELL,SELL
1304,-0.9797608095676172,-0.9,SELL,SELL
1305,-1.0,-0.9251008,SELL,SELL
1306,-0.9525065963060686,-0.9,SELL,SELL
1307,-0.058823529411764705,-0.06419997,SELL,SELL
1308,-0.5,-0.46633887,SELL,SELL
1309,-1.0,-0.90550196,SELL,SELL
1310,0.9801980198019802,0.9,BUY,BUY
1311,0.9850187265917603,0.9,BUY,BUY
1312,0.35714285714285715,0.3409418,BUY,BUY
1313,0.3333333333333333,0.33050877,BUY,BUY
1314,-0.9565389174239431,-0.9,SELL,SELL
1315,-1.0,-0.9,SELL,SELL
1316,-0.9863996977710616,-0.9,SELL,SELL
1317,-0.9411764705882353,-0.9,SELL,SELL
1318,-0.9412941961307538,-0.9,SELL,SELL
1319,1.0,0.9,BUY,BUY
1320,-0.3333333333333333,-0.32616282,SELL,SELL
1321,-0.02127659574468085,-0.019619957,SELL,SELL
1322,1.0,0.9,BUY,BUY
1323,0.9812526629740094,0.9,BUY,BUY
1324,-0.35384615384615387,-0.36811924,SELL,SELL
1325,-1.0,-0.9,SELL,SELL
1326,-1.0,-0.9251008,SELL,SELL
1327,-1.0,-0.98232746,SELL,SELL
1328,0.0,-0.011615291,HOLD,SELL
1329,-0.9817987152034261,-0.9,SELL,SELL
1330,-0.5223880597014925,-0.54668283,SELL,SELL
1331,-0.9643564356435643,-0.9,SELL,SELL
1332,-1.0,-0.9505348,SELL,SELL
1333,-1.0,-0.90550196,SELL,SELL
1334,0.0,0.009052202,HOLD,BUY
1335,-0.23809523809523808,-0.15777923,SELL,SELL
1336,-1.0,-0.9346385,SELL,SELL
1337,-1.0,-0.9,SELL,SELL
1338,0.12,0.11149894,BUY,BUY
1339,1.0,0.9770193,BUY,BUY
1340,-0.9256198347107438,-0.9,SELL,SELL
1341,-1.0,-0.9134671,SELL,SELL
1342,-1.0,-0.9282805,SELL,SELL
1343,0.9724867724867725,0.9,BUY,BUY
1344,1.0,0.9558182,BUY,BUY
1345,0.6875,0.6798394,BUY,BUY
1346,1.0,0.9,BUY,BUY
1347,-0.06666666666666667,-0.08319695,SELL,SELL
1348,-0.9805589307411907,-0.9,SELL,SELL
1349,-0.9830508474576272,-0.9,SELL,SELL
1350,-0.9923312883435583,-0.9,SELL,SELL
1351,0.9905660377358491,0.9,BUY,BUY
1352,0.25,0.23413669,BUY,BUY
1353,-1.0,-0.9134671,SELL,SELL
1354,-0.9763663220088626,-0.9,SELL,SELL
1355,-0.948051948051948,-0.9,SELL,SELL
1356,0.5625,0.58431315,BUY,BUY
1357,0.9428571428571428,0.9,BUY,BUY
1358,0.9342793129200896,0.9,BUY,BUY
1359,0.9172413793103448,0.9,BUY,BUY
1360,0.34875749785775495,0.9,BUY,BUY
1361,-0.9758909853249476,-0.9,SELL,SELL
1362,1.0,0.9,BUY,BUY
1363,0.9652173913043478,0.9,BUY,BUY
1364,1.0,0.9414704,BUY,BUY
1365,0.3333333333333333,0.32954723,BUY,BUY
1366,0.6019417475728155,0.9,BUY,BUY
1367,-0.3333333333333333,-0.34097528,SELL,SELL
1368,-0.2,-0.2055266,SELL,SELL
1369,0.9759481961147086,0.9,BUY,BUY
1370,-1.0,-0.9,SELL,SELL
1371,0.047619047619047616,0.03563197,BUY,BUY
1372,1.0,0.98272014,BUY,BUY
1373,-1.0,-0.88248116,SELL,SELL
1374,0.0,-0.012560353,HOLD,SELL
1375,0.975,0.9,BUY,BUY
1376,0.9911229471815357,0.9,BUY,BUY
1377,0.41414141414141414,0.45296013,BUY,BUY
1378,-0.423728813559322,-0.4336877,SELL,SELL
1379,-0.391304347826087,-0.34656632,SELL,SELL
1380,-1.0,-0.9715801,SELL,SELL
1381,-0.9963436928702011,-0.9,SELL,SELL
1382,-1.0,-0.9,SELL,SELL
1383,-0.9739921976592978,-0.9,SELL,SELL
1384,0.0,0.009052202,HOLD,BUY
1385,-1.0,-0.94099736,SELL,SELL
1386,-0.5111111111111111,-0.4871862,SELL,SELL
1387,1.0,0.9,BUY,BUY
1388,0.987409200968523,0.9,BUY,BUY
1389,1.0,0.9,BUY,BUY
1390,1.0,0.91821027,BUY,BUY
1391,-0.5,-0.47711492,SELL,SELL
1392,0.07692307692307693,0.03457497,BUY,BUY
1393,-0.9844097995545658,-0.9,SELL,SELL
1394,1.0,0.95043725,BUY,BUY
1395,-0.9364518976169461,-0.9,SELL,SELL
1396,-1.0,-0.9632516,SELL,SELL
1397,-1.0,-0.9134671,SELL,SELL
1398,-1.0,-0.9715801,SELL,SELL
1399,1.0,0.9,BUY,BUY
1400,-0.9040247678018576,-0.9,SELL,SELL
1401,-0.9809523809523809,-0.9,SELL,SELL
1402,-0.9769230769230769,-0.9,SELL,SELL
1403,-0.9257950530035336,-0.9,SELL,SELL
1404,-0.9729241877256317,-0.9,SELL,SELL
1405,-1.0,-0.9,SELL,SELL
1406,-0.9805352798053528,-0.9,SELL,SELL
1407,1.0,0.9729459,BUY,BUY
1408,-0.3333333333333333,-0.46319413,SELL,SELL
1409,-0.9979550102249489,-0.9,SELL,SELL
1410,-0.9874400925466865,-0.9,SELL,SELL
1411,1.0,0.9,BUY,BUY
1412,0.9195046439628483,0.9,BUY,BUY
1413,0.7688442211055276,0.9,BUY,BUY
1414,0.9685374149659864,0.9,BUY,BUY
1415,1.0,0.9,BUY,BUY
1416,-1.0,-0.9314598,SELL,SELL
1417,0.6,0.6141045,BUY,BUY
1418,-0.8479369494668522,-0.9,SELL,SELL
1419,-0.9604261796042618,-0.9,SELL,SELL
1420,-0.9166666666666666,-0.9,SELL,SELL
1421,-0.75,-0.7230706,SELL,SELL
1422,1.0,0.9,BUY,BUY
1423,1.0,0.9,BUY,BUY
1424,0.6153846153846154,0.6087403,BUY,BUY
1425,-0.8492129246064622,-0.9,SELL,SELL
1426,-0.9266862170087976,-0.9,SELL,SELL
1427,0.8477157360406091,0.9,BUY,BUY
1428,-0.3,-0.29046232,SELL,SELL
1429,0.9924146649810367,0.9,BUY,BUY
1430,0.7142857142857143,0.99087965,BUY,BUY
1431,0.6078431372549019,0.60433304,BUY,BUY
1432,0.9654576856649395,0.9,BUY,BUY
1433,0.9865319865319865,0.9,BUY,BUY
1434,0.0,-0.021445274,HOLD,SELL
1435,-0.9911111111111112,-0.9,SELL,SELL
1436,-0.9975587427525175,-0.9,SELL,SELL
1437,-1.0,-0.9,SELL,SELL
1438,-0.8823529411764706,-0.9,SELL,SELL
1439,-0.3333333333333333,-0.31892562,SELL,SELL
1440,-0.9962468723936614,-0.9,SELL,SELL
1441,-1.0,-0.9,SELL,SELL
1442,-0.35294117647058826,-0.34739006,SELL,SELL
1443,-0.023809523809523808,-0.034580246,SELL,SELL
1444,0.9122807017543859,0.9,BUY,BUY
1445,0.9848139711465452,0.9,BUY,BUY
1446,0.0,-0.011397377,HOLD,SELL
1447,-0.2,-0.21315421,SELL,SELL
1448,1.0,0.9,BUY,BUY
1449,-0.9910485933503836,-0.9,SELL,SELL
1450,-0.9815059445178336,-0.9,SELL,SELL
1451,-0.9884057971014493,-0.9,SELL,SELL
1452,1.0,0.9729459,BUY,BUY
1453,-1.0,-0.9,SELL,SELL
1454,-0.5,-0.49305934,SELL,SELL
1455,-0.9772727272727273,-0.9,SELL,SELL
1456,-0.9753086419753086,-0.9,SELL,SELL
1457,-0.8855421686746988,-0.9,SELL,SELL
1458,-0.9844097995545658,-0.9,SELL,SELL
1459,0.07936507936507936,0.040868744,BUY,BUY
1460,-0.6206896551724138,-0.7238736,SELL,SELL
1461,0.18421052631578946,0.16381113,BUY,BUY
1462,0.23076923076923078,0.23968522,BUY,BUY
1463,-0.9642857142857143,-0.9,SELL,SELL
1464,-0.9555555555555556,-0.9,SELL,SELL
1465,-0.25,-0.26334798,SELL,SELL
1466,-0.8823529411764706,-0.9,SELL,SELL
1467,-0.8888888888888888,-0.9387541,SELL,SELL
1468,-0.9635258358662614,-0.9,SELL,SELL
1469,-0.9823008849557522,-0.9,SELL,SELL
1470,-0.3904208998548621,-0.9,SELL,SELL
1471,0.751307847082495,0.9,BUY,BUY
1472,0.8565022421524664,0.9,BUY,BUY
1473,0.4,0.43195623,BUY,BUY
1474,0.30434782608695654,0.2740842,BUY,BUY
1475,-0.897986577181208,-0.9,SELL,SELL
1476,0.922566371681416,0.9,BUY,BUY
1477,0.08771929824561403,0.018059239,BUY,BUY
1478,-0.7793103448275862,-0.6090245,SELL,SELL
1479,-0.9634464751958225,-0.9,SELL,SELL
1480,0.5820076796489303,0.9,BUY,BUY
1481,0.979874213836478,0.9,BUY,BUY
1482,-0.044733044733044736,-0.83235216,SELL,SELL
1483,0.28205128205128205,0.29852182,BUY,BUY
1484,0.9809523809523809,0.9,BUY,BUY
1485,-0.9256308100929614,-0.9,SELL,SELL
1486,0.8392603129445235,0.9,BUY,BUY
1487,0.5684340320591862,0.9,BUY,BUY
1488,0.36363636363636365,0.35068798,BUY,BUY
1489,0.696969696969697,0.68626183,BUY,BUY
1490,0.9892761394101877,0.9,BUY,BUY
1491,0.8787878787878788,0.87732923,BUY,BUY
1492,-0.43527289129454216,-0.9,SELL,SELL
1493,-0.5973597359735974,-0.897038,SELL,SELL
1494,0.4482551143200963,0.9,BUY,BUY
1495,0.43119266055045874,0.49441963,BUY,BUY
1496,0.9450980392156862,0.9,BUY,BUY
1497,0.5210392544478961,0.9,BUY,BUY
1498,1.0,0.9,BUY,BUY
1499,-0.9708029197080292,-0.9,SELL,SELL
1500,-0.8877284595300261,-0.9,SELL,SELL
1501,0.515625,0.5841861,BUY,BUY
1502,0.9332023575638507,0.9,BUY,BUY
1503,-0.9504424778761061,-0.9,SELL,SELL
1504,-0.9547571523619428,-0.9,SELL,SELL
1505,-0.17647058823529413,-0.18255474,SELL,SELL
1506,0.34545454545454546,0.33970618,BUY,BUY
1507,0.8588235294117647,0.7871945,BUY,BUY
1508,0.9178082191780822,0.9,BUY,BUY
1509,0.9904738029581349,0.9,BUY,BUY
1510,0.6619718309859155,0.6311393,BUY,BUY
1511,-0.8771653543307086,-0.9,SELL,SELL
1512,-0.9099099099099099,-0.9,SELL,SELL
1513,0.9823788546255506,0.9,BUY,BUY
1514,0.9910758552305404,0.9,BUY,BUY
1515,0.9764705882352941,0.9,BUY,BUY
1516,1.0,0.93967664,BUY,BUY
1517,-0.9168278529980658,-0.9,SELL,SELL
1518,1.0,0.9414704,BUY,BUY
1519,-0.9919028340080972,-0.9,SELL,SELL
1520,0.9761336515513126,0.9,BUY,BUY
1521,0.8,0.79691696,BUY,BUY
1522,0.9479084451460142,0.9,BUY,BUY
1523,-0.03225806451612903,-0.03218867,SELL,SELL
1524,-0.9901565995525727,-0.9,SELL,SELL
1525,-0.9556103575832305,-0.9,SELL,SELL
1526,0.6108597285067874,0.7155596,BUY,BUY
1527,-0.7614678899082569,-0.7273221,SELL,SELL
1528,1.0,0.9414704,BUY,BUY
1529,-0.9508196721311475,-0.9,SELL,SELL
1530,-0.2857142857142857,-0.2832222,SELL,SELL
1531,-0.9666203059805285,-0.9,SELL,SELL
1532,0.984488107549121,0.9,BUY,BUY
1533,0.9809402795425667,0.9,BUY,BUY
1534,-0.9032258064516129,-0.9,SELL,SELL
1535,-0.9815546772068511,-0.9,SELL,SELL
1536,-1.0,-0.9282806,SELL,SELL
1537,-0.9543230016313213,-0.9,SELL,SELL
1538,-0.648854961832061,-0.6297536,SELL,SELL
1539,-0.8163265306122449,-0.9220433,SELL,SELL
1540,-0.9710144927536232,-0.9,SELL,SELL
1541,0.08663057059558517,-0.9,BUY,SELL
1542,0.4,0.451998,BUY,BUY
1543,0.7696969696969697,0.9,BUY,BUY
1544,-0.9752293577981651,-0.9,SELL,SELL
1545,0.07368421052631578,0.060846552,BUY,BUY
1546,0.9761904761904762,0.9,BUY,BUY
1547,0.08571428571428572,-0.0670457,BUY,SELL
1548,0.9550561797752809,0.9,BUY,BUY
1549,0.7349397590361446,0.73410416,BUY,BUY
1550,0.9375,0.9,BUY,BUY
1551,-0.9814970563498738,-0.9,SELL,SELL
1552,-0.9806529625151149,-0.9,SELL,SELL
1553,0.5443037974683544,0.5129574,BUY,BUY
1554,0.03225806451612903,0.030462965,BUY,BUY
1555,0.75,0.737049,BUY,BUY
1556,0.9414634146341463,0.9,BUY,BUY
1557,-0.9627959413754228,-0.9,SELL,SELL
1558,0.9761904761904762,0.9,BUY,BUY
1559,0.6129032258064516,0.9,BUY,BUY
1560,0.4666666666666667,0.4562034,BUY,BUY
1561,-0.9005736137667304,-0.9,SELL,SELL
1562,0.24705882352941178,0.21699087,BUY,BUY
1563,0.8836772983114447,0.9,BUY,BUY
1564,-0.824390243902439,-0.9,SELL,SELL
1565,-0.6727272727272727,-0.52828646,SELL,SELL
1566,0.4666666666666667,0.48549742,BUY,BUY
1567,-0.9905992949471211,-0.9,SELL,SELL
1568,-0.9116719242902208,-0.9,SELL,SELL
1569,-0.855973813420622,-0.9,SELL,SELL
1570,0.5929203539823009,0.56117034,BUY,BUY
1571,-0.1702127659574468,-0.10752441,SELL,SELL
1572,0.9977573446961202,0.9,BUY,BUY
1573,-0.9379232505643341,-0.9,SELL,SELL
1574,-0.9006060606060606,-0.9,SELL,SELL
1575,0.5843429636533085,0.9,BUY,BUY
1576,0.9568345323741008,0.9,BUY,BUY
1577,1.0,0.97733974,BUY,BUY
1578,-0.9573400250941029,-0.9,SELL,SELL
1579,-0.3333333333333333,-0.34542012,SELL,SELL
1580,0.9663418954827281,0.9,BUY,BUY
1581,0.47878787878787876,0.6347126,BUY,BUY
1582,-0.9144385026737968,-0.9,SELL,SELL
1583,0.8095238095238095,0.9,BUY,BUY
1584,0.1111111111111111,0.11574648,BUY,BUY
1585,0.10344827586206896,0.1094545,BUY,BUY
1586,0.4772727272727273,0.6505997,BUY,BUY
1587,0.7959183673469388,0.7740798,BUY,BUY
1588,-0.8636363636363636,-0.8510599,SELL,SELL
1589,0.986013986013986,0.9,BUY,BUY
1590,1.0,0.9,BUY,BUY
1591,0.9810725552050473,0.9,BUY,BUY
1592,0.9341135674035544,0.9,BUY,BUY
1593,-0.4418604651162791,-0.43462348,SELL,SELL
1594,-0.8805429864253393,-0.9,SELL,SELL
1595,0.12195121951219512,0.12660186,BUY,BUY
1596,0.9168,0.9,BUY,BUY
1597,-0.930783242258652,-0.9,SELL,SELL
1598,-0.20754716981132076,-0.21114327,SELL,SELL
1599,-0.9658119658119658,-0.9,SELL,SELL
1600,-0.9798850574712644,-0.9,SELL,SELL
1601,0.09090909090909091,0.10457681,BUY,BUY
1602,-0.3364341085271318,-0.715817,SELL,SELL
1603,-0.36363636363636365,-0.3798592,SELL,SELL
1604,0.9486081370449678,0.9,BUY,BUY
1605,-0.9541648303217276,-0.9,SELL,SELL
1606,-0.3584905660377358,-0.3732531,SELL,SELL
1607,-0.5909090909090909,-0.58808184,SELL,SELL
1608,0.5,0.52368027,BUY,BUY
1609,0.2727272727272727,0.29879653,BUY,BUY
1610,0.7572559366754618,0.9,BUY,BUY
1611,0.926530612244898,0.9,BUY,BUY
1612,0.9879162982611258,0.9,BUY,BUY
1613,0.814622641509434,0.9,BUY,BUY
1614,-0.9508196721311475,-0.9,SELL,SELL
1615,-0.6716791979949874,-0.53817797,SELL,SELL
1616,0.6666666666666666,0.63132143,BUY,BUY
1617,0.2,0.1787077,BUY,BUY
1618,0.962360992301112,0.9,BUY,BUY
1619,-0.2,-0.20078684,SELL,SELL
1620,0.3333333333333333,0.33037126,BUY,BUY
1621,0.2,0.17295308,BUY,BUY
1622,-0.029411764705882353,-0.032840267,SELL,SELL
1623,-0.8113207547169812,-0.83348894,SELL,SELL
1624,0.8372093023255814,0.74606156,BUY,BUY
1625,0.9874776386404294,0.9,BUY,BUY
1626,0.7846153846153846,0.76158166,BUY,BUY
1627,1.0,0.94505733,BUY,BUY
1628,-0.42857142857142855,-0.41356325,SELL,SELL
1629,0.9964054636951833,0.9,BUY,BUY
1630,0.37142857142857144,0.35110062,BUY,BUY
1631,-0.9599809433063363,-0.9,SELL,SELL
1632,0.9888888888888889,0.9,BUY,BUY
1633,0.9921397379912664,0.9,BUY,BUY
1634,0.9615692554043235,0.9,BUY,BUY
1635,0.6,0.60855985,BUY,BUY
1636,-1.0,-0.9134671,SELL,SELL
1637,0.2727272727272727,0.2548657,BUY,BUY
1638,0.7692307692307693,0.76273704,BUY,BUY
1639,1.0,0.93304634,BUY,BUY
1640,-0.2857142857142857,-0.3322488,SELL,SELL
1641,0.8,0.7935393,BUY,BUY
1642,0.5384615384615384,0.5522059,BUY,BUY
1643,0.8229557389347337,0.9,BUY,BUY
1644,0.8484848484848485,0.9,BUY,BUY
1645,0.9200710479573713,0.9,BUY,BUY
1646,0.9292035398230089,0.9,BUY,BUY
1647,0.8133748055987559,0.9,BUY,BUY
1648,0.8791858174655286,0.9,BUY,BUY
1649,0.940347071583514,0.9,BUY,BUY
1650,0.4666666666666667,0.6310219,BUY,BUY
1651,-0.9327354260089686,-0.9,SELL,SELL
1652,-0.9940298507462687,-0.9,SELL,SELL
1653,-0.8181818181818182,-0.8312304,SELL,SELL
1654,0.956442831215971,0.9,BUY,BUY
1655,0.9366802351876978,0.9,BUY,BUY
1656,0.8492063492063492,0.9,BUY,BUY
1657,0.6816143497757847,0.9,BUY,BUY
1658,-0.9833679833679834,-0.9,SELL,SELL
1659,0.9404255319148936,0.9,BUY,BUY
1660,0.6,0.6211659,BUY,BUY
1661,1.0,0.9,BUY,BUY
1662,0.9272445820433437,0.9,BUY,BUY
1663,-0.8433931484502447,-0.9,SELL,SELL
1664,1.0,0.9522312,BUY,BUY
1665,0.9352331606217616,0.9,BUY,BUY
1666,0.3333333333333333,0.3306905,BUY,BUY
1667,0.59375,0.9500211,BUY,BUY
1668,0.936980306345733,0.9,BUY,BUY
1669,0.6829268292682927,0.6489508,BUY,BUY
1670,0.9839009287925696,0.9,BUY,BUY
1671,0.46875,0.46504265,BUY,BUY
1672,0.971830985915493,0.9,BUY,BUY
1673,0.9948536506915406,0.9,BUY,BUY
1674,0.9646017699115044,0.9,BUY,BUY
1675,0.8189655172413793,0.9,BUY,BUY
1676,0.9591836734693877,0.9,BUY,BUY
1677,1.0,0.9,BUY,BUY
1678,0.5,0.53269684,BUY,BUY
1679,0.0,-0.021445274,HOLD,SELL
1680,0.9935379644588045,0.9,BUY,BUY
1681,0.9977142857142857,0.9,BUY,BUY
1682,0.9089726918075423,0.9,BUY,BUY
1683,0.9781818181818182,0.9,BUY,BUY
1684,0.992822966507177,0.9,BUY,BUY
1685,0.992749244712991,0.9,BUY,BUY
1686,0.982316534040672,0.9,BUY,BUY
1687,0.8616071428571429,0.9,BUY,BUY
1688,0.8494318181818182,0.9,BUY,BUY
1689,-0.5913978494623656,-0.65216875,SELL,SELL
1690,-0.98,-0.9,SELL,SELL
1691,-0.9581151832460733,-0.9,SELL,SELL
1692,-0.09090909090909091,-0.1496541,SELL,SELL
1693,-0.9914089347079038,-0.9,SELL,SELL
1694,0.18627450980392157,0.31805563,BUY,BUY
1695,-0.9518072289156626,-0.9,SELL,SELL
1696,-0.978494623655914,-0.9,SELL,SELL
1697,-0.5555555555555556,-0.5580683,SELL,SELL
1698,0.5884353741496599,0.9,BUY,BUY
1699,-0.4490358126721763,-0.9,SELL,SELL
1700,0.8902340597255851,0.9,BUY,BUY
1701,0.8307692307692308,0.7882498,BUY,BUY
1702,0.34155184916606235,0.44675207,BUY,BUY
1703,0.38694992412746587,0.9,BUY,BUY
1704,-0.8928901200369345,-0.9,SELL,SELL
1705,-0.9757477768795473,-0.9,SELL,SELL
1706,0.0196078431372549,0.0018226951,BUY,BUY
1707,0.9642857142857143,0.9,BUY,BUY
1708,0.9756521739130435,0.9,BUY,BUY
1709,-0.3584905660377358,-0.37404442,SELL,SELL
1710,-1.0,-0.9,SELL,SELL
1711,-0.8330935251798561,-0.9,SELL,SELL
1712,-0.9554524361948956,-0.9,SELL,SELL
1713,0.4222222222222222,0.81825614,BUY,BUY
1714,0.42857142857142855,0.40285558,BUY,BUY
1715,-1.0,-0.9,SELL,SELL
1716,0.9345661450924608,0.9,BUY,BUY
1717,0.38461538461538464,0.38116455,BUY,BUY
1718,-0.9783080260303688,-0.9,SELL,SELL
1719,-0.9786950732356857,-0.9,SELL,SELL
1720,-0.9690402476780186,-0.9,SELL,SELL
1721,-0.9444444444444444,-0.9,SELL,SELL
1722,-0.99,-0.9,SELL,SELL
1723,-0.9940357852882704,-0.9,SELL,SELL
1724,-1.0,-0.9,SELL,SELL
1725,-1.0,-0.9,SELL,SELL
1726,-0.9561243144424132,-0.9,SELL,SELL
1727,0.9896219421793921,0.9,BUY,BUY
1728,-0.9653767820773931,-0.9,SELL,SELL
1729,0.0,-0.053724725,HOLD,SELL
1730,0.0,-0.07473849,HOLD,SELL
1731,0.992462311557789,0.9,BUY,BUY
1732,0.925,0.9074938,BUY,BUY
1733,1.0,0.9,BUY,BUY
1734,1.0,0.9,BUY,BUY
1735,-0.773728813559322,0.19493435,SELL,BUY
1736,0.4420289855072464,0.9,BUY,BUY
1737,0.554089709762533,0.9,BUY,BUY
1738,0.7777777777777778,0.7683855,BUY,BUY
1739,0.9887005649717514,0.9,BUY,BUY
1740,-0.3043867502238138,0.04037808,SELL,BUY
1741,-0.9379562043795621,-0.9,SELL,SELL
1742,0.9663394109396914,0.9,BUY,BUY
1743,-0.13043478260869565,-0.13424017,SELL,SELL
1744,-0.986336464560205,-0.9,SELL,SELL
1745,-0.5922865013774105,-0.9,SELL,SELL
1746,0.8576388888888888,0.9,BUY,BUY
1747,0.6243654822335025,0.68077844,BUY,BUY
1748,0.9744731374295043,0.9,BUY,BUY
1749,0.9649910233393177,0.9,BUY,BUY
1750,0.19047619047619047,0.1738938,BUY,BUY
1751,-0.5247524752475248,-0.6297927,SELL,SELL
1752,-0.9762912785774767,-0.9,SELL,SELL
1753,-0.9797833935018051,-0.9,SELL,SELL
1754,-1.0,-0.9,SELL,SELL
1755,-0.9475341028331584,-0.9,SELL,SELL
1756,-1.0,-0.9,SELL,SELL
1757,-1.0,-0.9,SELL,SELL
1758,-0.3684210526315789,-0.3523286,SELL,SELL
1759,0.9776813391196528,0.9,BUY,BUY
1760,-0.68,-0.6444206,SELL,SELL
1761,-0.8413793103448276,-0.9,SELL,SELL
1762,-0.8545454545454545,-0.9,SELL,SELL
