,Actual_OFI,VAR_Only_OFI,Combined_Model_OFI,actual_signal,forecasted_VAR_signal,forecasted_UDE_signal
242,0.10638297872340426,0.003411298988795177,0.14492881008242964,BUY,BUY,BUY
243,-0.45454545454545453,0.003411298988795177,-0.4518453244323204,SELL,BUY,SELL
244,0.5714285714285714,0.003411298988795177,0.5597058795726184,BUY,BUY,BUY
245,0.0,0.003411298988795177,-0.039887787226979776,HOLD,BUY,SELL
246,0.7272727272727273,0.003411298988795177,0.29609017085562195,BUY,BUY,BUY
247,-1.0,0.003411298988795177,-0.043159957770231634,SELL,BUY,SELL
248,-0.2857142857142857,0.003411298988795177,-0.2890695332016092,SELL,BUY,SELL
249,0.23076923076923078,0.003411298988795177,0.23909832966402333,BUY,BUY,BUY
250,0.1,0.003411298988795177,0.12270492039280795,BUY,BUY,BUY
251,-1.0,0.003411298988795177,-0.7313305468814998,SELL,BUY,SELL
252,-0.47058823529411764,0.003411298988795177,-0.7933737765822791,SELL,BUY,SELL
253,0.045454545454545456,0.003411298988795177,0.06429435757631377,BUY,BUY,BUY
254,0.7846153846153846,0.003411298988795177,0.7696875707710876,BUY,BUY,BUY
255,0.1958762886597938,0.003411298988795177,0.2046225651184144,BUY,BUY,BUY
256,-0.015873015873015872,0.003411298988795177,0.0043378216111765785,SELL,BUY,BUY
257,-0.07317073170731707,0.003411298988795177,-0.07078382152011398,SELL,BUY,SELL
258,0.3563218390804598,0.003411298988795177,0.35383421317945724,BUY,BUY,BUY
259,0.68,0.003411298988795177,0.3825432062316539,BUY,BUY,BUY
260,-0.22727272727272727,0.003411298988795177,-0.24903011791500898,SELL,BUY,SELL
261,-0.050505050505050504,0.003411298988795177,-0.049950356657908736,SELL,BUY,SELL
262,0.07142857142857142,0.003411298988795177,0.09437885606398518,BUY,BUY,BUY
263,0.3191489361702128,0.003411298988795177,0.32901159330878954,BUY,BUY,BUY
264,-0.35,0.003411298988795177,-0.35060987082700834,SELL,BUY,SELL
265,0.10204081632653061,0.003411298988795177,0.1391092584766291,BUY,BUY,BUY
266,-0.4426229508196721,0.003411298988795177,-0.4398170651787039,SELL,BUY,SELL
267,0.7575757575757576,0.003411298988795177,0.7436364957590031,BUY,BUY,BUY
268,0.9487179487179487,0.003411298988795177,0.6148083858232001,BUY,BUY,BUY
269,0.21518987341772153,0.003411298988795177,0.22571693890033376,BUY,BUY,BUY
270,-0.28205128205128205,0.003411298988795177,-0.2840661346056052,SELL,BUY,SELL
271,-0.5,0.003411298988795177,-0.496218511478741,SELL,BUY,SELL
272,-0.054945054945054944,0.003411298988795177,-0.05300793964759041,SELL,BUY,SELL
273,-0.6216216216216216,0.003411298988795177,-0.7567129083191824,SELL,BUY,SELL
274,0.7966101694915254,0.003411298988795177,0.7791706275389144,BUY,BUY,BUY
275,0.01694915254237288,0.003411298988795177,0.04800054256601675,BUY,BUY,BUY
276,-0.26666666666666666,0.003411298988795177,-0.26899384229105777,SELL,BUY,SELL
277,0.5,0.003411298988795177,0.03404377497890542,BUY,BUY,BUY
278,-0.17647058823529413,0.003411298988795177,-0.18036315674468476,SELL,BUY,SELL
279,-0.4925373134328358,0.003411298988795177,-0.4888629394520934,SELL,BUY,SELL
280,0.03508771929824561,0.003411298988795177,0.043304877222133935,BUY,BUY,BUY
281,0.6444444444444445,0.003411298988795177,0.6092575236235669,BUY,BUY,BUY
282,0.7313432835820896,0.003411298988795177,0.7183361368747695,BUY,BUY,BUY
283,-0.7647058823529411,0.003411298988795177,-0.7530944443376252,SELL,BUY,SELL
284,0.1262135922330097,0.003411298988795177,0.1420141217500909,BUY,BUY,BUY
285,-0.7192982456140351,0.003411298988795177,-0.6938700986548337,SELL,BUY,SELL
286,-0.11764705882352941,0.003411298988795177,-0.12197569075116672,SELL,BUY,SELL
287,-0.7358490566037735,0.003411298988795177,-0.6798930301269192,SELL,BUY,SELL
288,0.3333333333333333,0.003411298988795177,0.3306115081029926,BUY,BUY,BUY
289,1.0,0.003411298988795177,0.5709368927370246,BUY,BUY,BUY
290,-0.2608695652173913,0.003411298988795177,-0.27252735846833515,SELL,BUY,SELL
291,-0.8666666666666667,0.003411298988795177,-0.7631307196580613,SELL,BUY,SELL
